,Image,Sentiment
931,./images/image-1013.png,Positive
932,./images/image-1014.png,Positive
933,./images/image-1015.png,Positive
934,./images/image-1016.png,Positive
935,./images/image-1017.png,Negative
936,./images/image-1018.png,Positive
937,./images/image-1019.png,Positive
938,./images/image-1021.png,Positive
939,./images/image-1022.png,Negative
940,./images/image-1023.png,Positive
941,./images/image-1024.png,Positive
942,./images/image-1025.png,Negative
943,./images/image-1026.png,Positive
944,./images/image-1027.png,Positive
945,./images/image-1029.png,Negative
946,./images/image-1030.png,Positive
947,./images/image-1032.png,Positive
948,./images/image-1033.png,Positive
949,./images/image-1036.png,Positive
950,./images/image-1037.png,Positive
951,./images/image-1038.png,Positive
952,./images/image-1039.png,Positive
953,./images/image-1040.png,Negative
954,./images/image-1041.png,Positive
955,./images/image-1042.png,Negative
956,./images/image-1043.png,Positive
957,./images/image-1044.png,Negative
958,./images/image-1045.png,Positive
959,./images/image-1046.png,Negative
960,./images/image-1048.png,Positive
961,./images/image-1049.png,Negative
962,./images/image-1050.png,Positive
963,./images/image-1052.png,Positive
964,./images/image-1053.png,Positive
965,./images/image-1054.png,Negative
966,./images/image-1055.png,Positive
967,./images/image-1057.png,Positive
968,./images/image-1058.png,Positive
969,./images/image-1060.png,Positive
970,./images/image-1061.png,Positive
971,./images/image-1062.png,Positive
972,./images/image-1063.png,Positive
973,./images/image-1064.png,Positive
974,./images/image-1066.png,Negative
975,./images/image-1067.png,Positive
976,./images/image-1068.png,Positive
977,./images/image-1069.png,Positive
978,./images/image-1070.png,Positive
979,./images/image-1072.png,Positive
980,./images/image-1073.png,Positive
981,./images/image-1075.png,Positive
982,./images/image-1078.png,Positive
983,./images/image-1080.png,Positive
984,./images/image-1082.png,Positive
985,./images/image-1083.png,Negative
986,./images/image-1084.png,Positive
987,./images/image-1085.png,Negative
988,./images/image-1086.png,Positive
989,./images/image-1087.png,Positive
990,./images/image-1088.png,Positive
991,./images/image-1089.png,Positive
992,./images/image-1090.png,Positive
993,./images/image-1092.png,Positive
994,./images/image-1093.png,Positive
995,./images/image-1094.png,Positive
996,./images/image-1096.png,Positive
997,./images/image-1097.png,Positive
998,./images/image-1098.png,Positive
999,./images/image-1099.png,Positive
1000,./images/image-1101.png,Positive
1001,./images/image-1102.png,Positive
1002,./images/image-1103.png,Positive
1003,./images/image-1104.png,Positive
1004,./images/image-1107.png,Positive
1005,./images/image-1108.png,Positive
1006,./images/image-1109.png,Negative
1007,./images/image-1110.png,Negative
1008,./images/image-1111.png,Positive
1009,./images/image-1112.png,Positive
1010,./images/image-1113.png,Positive
1011,./images/image-1114.png,Positive
1012,./images/image-1115.png,Positive
1013,./images/image-1118.png,Positive
1014,./images/image-1119.png,Positive
1015,./images/image-1120.png,Positive
1016,./images/image-1122.png,Positive
1017,./images/image-1123.png,Positive
1018,./images/image-1124.png,Negative
1019,./images/image-1126.png,Positive
1020,./images/image-1127.png,Negative
1021,./images/image-1128.png,Positive
1022,./images/image-1129.png,Positive
1023,./images/image-1130.png,Positive
1024,./images/image-1131.png,Positive
1025,./images/image-1133.png,Positive
1026,./images/image-1135.png,Negative
1027,./images/image-1136.png,Positive
1028,./images/image-1137.png,Positive
1029,./images/image-1138.png,Positive
1030,./images/image-1139.png,Positive
1031,./images/image-1140.png,Positive
1032,./images/image-1141.png,Positive
1033,./images/image-1142.png,Positive
1034,./images/image-1143.png,Positive
1035,./images/image-1145.png,Positive
1036,./images/image-1146.png,Negative
1037,./images/image-1147.png,Positive
1038,./images/image-1149.png,Positive
1039,./images/image-1150.png,Positive
1040,./images/image-1151.png,Positive
1041,./images/image-1152.png,Positive
1042,./images/image-1153.png,Positive
1043,./images/image-1154.png,Positive
1044,./images/image-1155.png,Positive
1045,./images/image-1156.png,Positive
1046,./images/image-1157.png,Positive
1047,./images/image-1160.png,Positive
1048,./images/image-1161.png,Positive
1049,./images/image-1162.png,Positive
1050,./images/image-1163.png,Positive
1051,./images/image-1164.png,Positive
1052,./images/image-1165.png,Positive
1053,./images/image-1166.png,Positive
1054,./images/image-1167.png,Positive
1055,./images/image-1168.png,Negative
1056,./images/image-1171.png,Positive
1057,./images/image-1173.png,Positive
1058,./images/image-1174.png,Positive
1059,./images/image-1175.png,Positive
1060,./images/image-1176.png,Positive
1061,./images/image-1177.png,Positive
1062,./images/image-1178.png,Negative
1063,./images/image-1180.png,Positive
1064,./images/image-1181.png,Positive
1065,./images/image-1182.png,Positive
1066,./images/image-1185.png,Positive
1067,./images/image-1186.png,Positive
1068,./images/image-1187.png,Negative
1069,./images/image-1188.png,Positive
1070,./images/image-1189.png,Positive
1071,./images/image-1191.png,Positive
1072,./images/image-1193.png,Positive
1073,./images/image-1194.png,Positive
1074,./images/image-1195.png,Positive
1075,./images/image-1196.png,Positive
1076,./images/image-1199.png,Negative
1077,./images/image-1200.png,Positive
1078,./images/image-1202.png,Positive
1079,./images/image-1204.png,Positive
1080,./images/image-1205.png,Negative
1081,./images/image-1206.png,Positive
1082,./images/image-1207.png,Positive
1083,./images/image-1208.png,Positive
1084,./images/image-1209.png,Positive
1085,./images/image-1210.png,Positive
1086,./images/image-1211.png,Positive
1087,./images/image-1212.png,Positive
1088,./images/image-1213.png,Positive
1089,./images/image-1214.png,Positive
1090,./images/image-1215.png,Positive
1091,./images/image-1216.png,Negative
1092,./images/image-1217.png,Positive
1093,./images/image-1218.png,Positive
1094,./images/image-1219.png,Positive
1095,./images/image-1220.png,Positive
1096,./images/image-1221.png,Positive
1097,./images/image-1222.png,Positive
1098,./images/image-1226.png,Positive
1099,./images/image-1227.png,Positive
1100,./images/image-1228.png,Negative
1101,./images/image-1230.png,Positive
1102,./images/image-1231.png,Positive
1103,./images/image-1233.png,Negative
1104,./images/image-1234.png,Negative
1105,./images/image-1237.png,Positive
1106,./images/image-1238.png,Negative
1107,./images/image-1239.png,Negative
1108,./images/image-1240.png,Positive
1109,./images/image-1241.png,Positive
1110,./images/image-1242.png,Positive
1111,./images/image-1243.png,Positive
1112,./images/image-1244.png,Positive
1113,./images/image-1245.png,Positive
1114,./images/image-1246.png,Negative
1115,./images/image-1248.png,Negative
1116,./images/image-1250.png,Positive
1117,./images/image-1251.png,Positive
1118,./images/image-1254.png,Positive
1119,./images/image-1257.png,Negative
1120,./images/image-1259.png,Negative
1121,./images/image-1260.png,Positive
1122,./images/image-1261.png,Positive
1123,./images/image-1262.png,Positive
1124,./images/image-1263.png,Negative
1125,./images/image-1264.png,Negative
1126,./images/image-1265.png,Negative
1127,./images/image-1266.png,Negative
1128,./images/image-1267.png,Negative
1129,./images/image-1268.png,Negative
1130,./images/image-1269.png,Positive
1131,./images/image-1270.png,Positive
1132,./images/image-1271.png,Negative
1133,./images/image-1272.png,Negative
1134,./images/image-1273.png,Negative
1135,./images/image-1275.png,Positive
1136,./images/image-1276.png,Positive
1137,./images/image-1278.png,Negative
1138,./images/image-1279.png,Negative
1139,./images/image-1280.png,Positive
1140,./images/image-1281.png,Positive
1141,./images/image-1284.png,Negative
1142,./images/image-1285.png,Positive
1143,./images/image-1287.png,Negative
1144,./images/image-1290.png,Positive
1145,./images/image-1291.png,Positive
1146,./images/image-1292.png,Positive
1147,./images/image-1293.png,Positive
1148,./images/image-1294.png,Positive
1149,./images/image-1295.png,Positive
1150,./images/image-1296.png,Positive
1151,./images/image-1297.png,Negative
1152,./images/image-1298.png,Positive
1153,./images/image-1299.png,Positive
1154,./images/image-1300.png,Positive
1155,./images/image-1301.png,Positive
1156,./images/image-1302.png,Positive
1157,./images/image-1305.png,Negative
1158,./images/image-1306.png,Positive
1159,./images/image-1307.png,Positive
1160,./images/image-1308.png,Positive
1161,./images/image-1309.png,Positive
1162,./images/image-1310.png,Positive
1163,./images/image-1311.png,Positive
1164,./images/image-1312.png,Positive
1165,./images/image-1314.png,Positive
1166,./images/image-1315.png,Positive
1167,./images/image-1316.png,Negative
1168,./images/image-1317.png,Positive
1169,./images/image-1318.png,Positive
1170,./images/image-1319.png,Positive
1171,./images/image-1320.png,Negative
1172,./images/image-1321.png,Positive
1173,./images/image-1322.png,Positive
1174,./images/image-1323.png,Positive
1175,./images/image-1324.png,Positive
1176,./images/image-1325.png,Positive
1177,./images/image-1326.png,Positive
1178,./images/image-1327.png,Positive
1179,./images/image-1328.png,Positive
1180,./images/image-1329.png,Positive
1181,./images/image-1330.png,Positive
1182,./images/image-1331.png,Negative
1183,./images/image-1332.png,Positive
1184,./images/image-1333.png,Positive
1185,./images/image-1334.png,Positive
1186,./images/image-1335.png,Positive
1187,./images/image-1336.png,Positive
1188,./images/image-1337.png,Positive
1189,./images/image-1338.png,Positive
1190,./images/image-1339.png,Positive
1191,./images/image-1340.png,Positive
1192,./images/image-1341.png,Positive
1193,./images/image-1342.png,Positive
1194,./images/image-1343.png,Positive
1195,./images/image-1344.png,Positive
1196,./images/image-1345.png,Positive
1197,./images/image-1346.png,Positive
1198,./images/image-1347.png,Positive
1199,./images/image-1348.png,Positive
1200,./images/image-1349.png,Positive
1201,./images/image-1350.png,Positive
1202,./images/image-1351.png,Positive
1203,./images/image-1353.png,Positive
1204,./images/image-1354.png,Positive
1205,./images/image-1355.png,Positive
1206,./images/image-1356.png,Positive
1207,./images/image-1357.png,Negative
1208,./images/image-1358.png,Negative
1209,./images/image-1359.png,Positive
1210,./images/image-1361.png,Negative
1211,./images/image-1362.png,Positive
1212,./images/image-1364.png,Negative
1213,./images/image-1366.png,Positive
1214,./images/image-1367.png,Negative
1215,./images/image-1368.png,Positive
1216,./images/image-1369.png,Negative
1217,./images/image-1370.png,Positive
1218,./images/image-1372.png,Positive
1219,./images/image-1373.png,Positive
1220,./images/image-1374.png,Positive
1221,./images/image-1375.png,Positive
1222,./images/image-1376.png,Positive
1223,./images/image-1377.png,Positive
1224,./images/image-1378.png,Positive
1225,./images/image-1379.png,Positive
1226,./images/image-1380.png,Positive
1227,./images/image-1383.png,Positive
1228,./images/image-1384.png,Negative
1229,./images/image-1385.png,Positive
1230,./images/image-1386.png,Negative
1231,./images/image-1387.png,Positive
1232,./images/image-1388.png,Positive
1233,./images/image-1389.png,Positive
1234,./images/image-1390.png,Positive
1235,./images/image-1391.png,Positive
1236,./images/image-1392.png,Positive
1237,./images/image-1393.png,Positive
1238,./images/image-1394.png,Positive
1239,./images/image-1395.png,Positive
1240,./images/image-1396.png,Positive
